Id,Name,English,Source,Descriptor,School,Alchemist,AntiPaladin,Bard,Cleric,Druid,Inquisitor,Summoner,Magus,Oracle,Paladin,Ranger,Witch,Wizard,Components,Range,Target,CastingTime,Summary,FrUrl,EnUrl
discern-lies,Détection du mensonge,Discern Lies,,None,Divination,4,,,4,,4,,,,3,,4,,"Verbal, Somatic, DivineFocus",Close,"1 créature/niveau, distantes de moins de 9 m (6 c) les uns des autres",SimpleAction,Révèle les mensonges délibérés.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Détection du mensonge.ashx,http://paizo.com/pathfinderRPG/prd/spells/discernLies#discern-lies
detect-poison,Détection du poison,Detect Poison,,None,Divination,,1,,0,0,0,,,,1,1,0,0,"Verbal, Somatic",Close,"1 créature, 1 objet ou 1 cube de 1,50 m (1 c) d’arête",SimpleAction,Détecte le poison chez une créature ou un petit objet.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Détection du poison.ashx,http://paizo.com/pathfinderRPG/prd/spells/detectPoison#detect-poison
misdirection,Détection faussée,Misdirection,,None,Illusion,,,2,,,,2,,,,,,2,"Verbal, Somatic",Close,1 créature ou 1 objet ne dépassant pas 3 m de côté,SimpleAction,Abuse les divinations lancées sur la cible (créature ou objet).,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Détection faussée.ashx,http://paizo.com/pathfinderRPG/prd/spells/misdirection#misdirection
detonate,Détonation,Detonate,apg,None,Evocation,4,,,,,,,4,,,,,4,"Verbal, Somatic, Material",6 Squares,étendue de 9 m (6 c) de rayon centrée sur le lanceur de sorts,SimpleAction,"Inflige 1d8 points de dégâts d’énergie/niveau à toutes les céatures qui se trouvent à moins de 4,50 m.",http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Détonation.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/detonate.html#_detonate
discordant-blast,Détonation discordante,Discordant Blast,apg,Sonic,Evocation,,,4,,,,,,,,,,,"Verbal, Somatic",3 ou 9 m (2 ou 6 cases),voir texte,SimpleAction,3d6 points de dégâts sonores dans un rayon de 3 m ou un cône de 9 m ; peut également bousculer les créatures.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Détonation discordante.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/discordantBlast.html#_discordant-blast
drench,Détremper,Drench,paizoBlog,Water,Conjuration,,,,,,,,,,,,,0,"Verbal, Somatic",Close,une créature ou un objet de taille G maximum,SimpleAction,,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Détremper.ashx,http://paizo.com/pathfinderRPG/prd/spells/drench.html#_drench
deflection,Déviation,Deflection,apg,Force,Abjuration,,,,,,,,,,,,,7,"Verbal, Somatic, Material",Personal,lanceur de sorts,SimpleAction,Les attaques qui ratent le personnage sont redirigées vers leur source.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Déviation.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/deflection.html#_deflection
diagnose-disease,Diagnostic,Diagnose Disease,um,None,Divination,,,,1,1,,,,,1,1,1,,"Verbal, Somatic",Close,"une créature, un objet ou un cube de 1,5 m (1 c)",SimpleAction,Détecte et identifie les maladies.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Diagnostic.ashx,http://paizo.com/pathfinderRPG/prd/ultimateMagic/spells/diagnoseDisease.html#_diagnose-disease
enthrall,Discours captivant,Enthrall,,None,Enchantment,,,2,2,,2,,,,,,2,,"Verbal, Somatic",Medium,nombre illimité de créatures,1 Round,Captive à 30 m (+ 3 m/niveau) à la ronde.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Discours captivant.ashx,http://paizo.com/pathfinderRPG/prd/spells/enthrall#enthrall
mage's-disjunction,Disjonction,Mage's Disjunction,,None,Abjuration,,,,,,,,,,,,,9,Verbal,Close,"tous les effets et objets magiques dans 12 m (8 c) de rayon, ou un objet magique (voir description)",SimpleAction,Dissipe la magie et les propriétés des objets magiques.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Disjonction.ashx,http://paizo.com/pathfinderRPG/prd/spells/mageSDisjunction#mage-s-disjunction
vanish,Disparition,Vanish,apg,None,Illusion,,,1,,,,,1,,,,,1,"Verbal, Somatic",Touch,créature touchée,SimpleAction,Comme invisibilité pendant 1 round/niveau (Max 5 rounds).,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Disparition.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/vanish.html#_vanish
floating-disk,Disque flottant,Floating Disk,,Force,Evocation,,,,,,,,1,,,,,1,"Verbal, Somatic, Material",Close,disque de force de 90 cm de diamètre,SimpleAction,Disque horizontal de 90 cm de diamètre portant 50 kg/niveau.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Disque flottant.ashx,http://paizo.com/pathfinderRPG/prd/spells/floatingDisk#floating-disk
obscure-object,Dissimulation d'objet,Obscure Object,,None,Abjuration,,,1,3,,3,,,,,,,2,"Verbal, Somatic, FocusOrDivineFocus",Touch,"1 objet touché, dans la limite de 50 kg/niveau",SimpleAction,Dissimule un objet à la scrutation.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Dissimulation dobjet.ashx,http://paizo.com/pathfinderRPG/prd/spells/obscureObject#obscure-object
sequester,Dissimulation suprême,Sequester,,None,Abjuration,,,,,,,5,,,,,,7,"Verbal, Somatic, Material",Touch,"créature ou objet touché, dont le volume ne doit pas dépasser 1 cube de 60 cm d’arête/niveau",SimpleAction,"Rend le sujet invisible, même à la scrutation.",http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Dissimulation suprême.ashx,http://paizo.com/pathfinderRPG/prd/spells/sequester#sequester
mask-dweomer,Dissimuler la magie,Mask Dweomer,apg,None,Illusion,,,,,,,,,,,,1,,"Verbal, Somatic, Material",Touch,créature ou objet touché,SimpleAction,Cache la présence d'un sort à la détection de la magie.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.dissimuler la magie.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/maskDweomer.html#_mask-dweomer
mask-dweomer-communal,Dissimuler la magie (partagé),"Mask Dweomer, Communal",uc,None,Illusion,,,,,,,,,,,,2,,"Verbal, Somatic, Material",Touch,créatures ou objets touchés,SimpleAction,Comme dissimuler la magie mais la durée d’effet se divise entre les créatures touchées.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Dissimuler la magie (partagé).ashx,http://paizo.com/pathfinderRPG/prd/ultimateCombat/spells/maskDweomer.html
remove-sickness,Dissipation de la fièvre,Remove Sickness,um,None,Conjuration,,,,1,1,,,,,,,1,,"Verbal, Somatic",Close,une créature,SimpleAction,"Supprime les conditions malade, nauséeux et fiévreux.",http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Dissipation de la fièvre.ashx,http://paizo.com/pathfinderRPG/prd/ultimateMagic/spells/removeSickness.html#_remove-sickness
dispel-magic,Dissipation de la magie,Dispel Magic,,None,Abjuration,,3,3,3,4,3,3,3,,3,,3,3,"Verbal, Somatic",Medium,"1 jeteur de sorts, 1 créature ou 1 objet",SimpleAction,Annule sorts et effets magiques.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Dissipation de la magie.ashx,http://paizo.com/pathfinderRPG/prd/spells/dispelMagic#dispel-magic
dispel-magic-greater,Dissipation suprême,"Dispel Magic, Greater",,None,Abjuration,,,5,6,6,6,6,6,,,,6,6,"Verbal, Somatic",Medium,"1 jeteur de sorts, 1 créature ou 1 objet, ou bien rayonnement de 6 m (4 c) de rayon",SimpleAction,"Comme dissipation de la magie, mais sur cibles multiples.",http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Dissipation suprême.ashx,http://paizo.com/pathfinderRPG/prd/spells/dispelMagic#dispel-magic-greater
warp-wood,Distorsion du bois,Warp Wood,,None,Transmutation,,,,,2,,,,,,,,,"Verbal, Somatic",Close,1 objet en bois de taille P/niveau dans une zone de 6 m (4 c) de rayon,SimpleAction,"Tord le bois (manche d'arme, planche, porte, etc.).",http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Distorsion du bois.ashx,http://paizo.com/pathfinderRPG/prd/spells/warpWood#warp-wood
twisted-space,Distorsion spatiale,Twisted Space,uc,None,Transmutation,,,,,,,2,2,,,,,2,"Verbal, Somatic, Focus",Close,une créature,SimpleAction,Les attaques de la créature ciblée atterrissent dans une case aléatoire au lieu de celle qu’elle avait prévue.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Distorsion spatiale.ashx,http://paizo.com/pathfinderRPG/prd/ultimateCombat/spells/twistedSpace.html
divination,Divination,Divination,,None,Divination,,,,4,,4,,,,,,4,,"Verbal, Somatic, Material",Personal,le jeteur de sorts,10 Minute,Donne des conseils en rapport avec une action envisagée.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Divination.ashx,http://paizo.com/pathfinderRPG/prd/spells/divination#divination
finger-of-death,Doigt de mort,Finger Of Death,,Death,Necromancy,,,,,8,,,,,,,,7,"Verbal, Somatic",Close,1 créature vivante,SimpleAction,Inflige 10 points de dégâts/niveau à une cible.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Doigt de mort.ashx,http://paizo.com/pathfinderRPG/prd/spells/fingerOfDeath#finger-of-death
dominate-person,Domination,Dominate Person,,MindAffecting,Enchantment,,,4,,,,,,,,,5,5,"Verbal, Somatic",Close,1 humanoïde,1 Round,Permet de contrôler un humanoïde par télépathie.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Domination.ashx,http://paizo.com/pathfinderRPG/prd/spells/dominatePerson#dominate-person
dominate-animal,Domination d'animal,Dominate Animal,,None,Enchantment,,,,,3,,,,,,,,,"Verbal, Somatic",Close,1 animal,1 Round,L'animal obéit aux ordres télépathiques du PJ.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Domination danimal.ashx,http://paizo.com/pathfinderRPG/prd/spells/dominateAnimal#dominate-animal
dominate-monster,Domination universelle,Dominate Monster,,None,Enchantment,,,,,,,6,,,,,9,9,"Verbal, Somatic",Close,1 créature,1 Round,"Comme domination, mais sur n'importe qui.",http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Domination universelle.ashx,http://paizo.com/pathfinderRPG/prd/spells/dominateMonster#dominate-monster
tongues,Don des langues,Tongues,,None,Divination,3,,2,4,,2,3,,,,,3,3,"Verbal, FocusOrDivineFocus",Touch,créature touchée,SimpleAction,Permet de parler toutes les langues.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Don des langues.ashx,http://paizo.com/pathfinderRPG/prd/spells/tongues#tongues
tongues-communal,Don des langues (partagé),"Tongues, Communal",uc,None,Divination,4,,3,5,,,4,,,,,4,4,"Verbal, Somatic, FocusOrDivineFocus",Touch,créatures touchées,SimpleAction,Comme don des langues mais la durée d’effet se divise entre les créatures touchées.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Don des langues (partagé).ashx,http://paizo.com/pathfinderRPG/prd/ultimateCombat/spells/tongues.html
mislead,Double illusoire,Mislead,,None,Illusion,6,,5,,,,,6,,,,,6,Somatic,Close,: le jeteur de sorts et 1 double illusoire,SimpleAction,Rend le PJ invisible et crée son double illusoire.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Double illusoire.ashx,http://paizo.com/pathfinderRPG/prd/spells/mislead#mislead
snapdragon-fireworks,Dragon d'artifice,Snapdragon Fireworks,um,None,Transmutation,,,2,,,,,,,,,,1,"Verbal, Somatic, Material",Long,feux d’artifice en forme de dragon,SimpleAction,Crée un dragon en feu d'artifice/niveau.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Dragon dartifice.ashx,http://paizo.com/pathfinderRPG/prd/ultimateMagic/spells/snapdragonFireworks.html#_snapdragon-fireworks
malfunction,Dysfonctionnement,Malfunction,um,None,Transmutation,,,,,,,,,,,,,4,"Verbal, Somatic",Close,une créature artificielle,SimpleAction,Les créatures artificielles se comportent étrangement pendant 1 round/niveau.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Dysfonctionnement.ashx,http://paizo.com/pathfinderRPG/prd/ultimateMagic/spells/malfunction.html#_malfunction
elude-time,Échapper au temps,Elude Time,apg,None,Transmutation,5,,,,,,,,,,,,,"Verbal, Somatic, Material",Personal,lanceur de sorts,SimpleAction,Place temporairement le personnage en animation suspendue.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Échapper au temps.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/eludeTime.html#_elude-time
prediction-of-failure,Échec annoncé,Prediction of Failure,um,None,Divination,,,,,,,,,,,,8,8,"Verbal, Somatic",Close,une créature,SimpleAction,La cible est secouée et fiévreuse de façon permanente et peut même recevoir une plaie magique.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Échec annoncé.ashx,http://paizo.com/pathfinderRPG/prd/ultimateMagic/spells/predictionOfFailure.html#_prediction-of-failure
echolocation,Écholocalisation,Echolocation,um,Sonic,Transmutation,4,,4,,4,,,,,,,,5,Verbal,Personal,lanceur de sorts,SimpleAction,Les sens radars du personnage lui donnent la vision aveugle à 12 mètres.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Écholocalisation.ashx,http://paizo.com/pathfinderRPG/prd/ultimateMagic/spells/echolocation.html#_echolocation
chain-lightning,Éclair multiple,Chain Lightning,,Electricity,Evocation,,,,,,,,6,,,,7,6,"Verbal, Somatic, Focus",Long,1 cible principale + 1 cible secondaire/niveau (dans un rayon de 9 m (6 cases) autour de la principale),SimpleAction,1d6 pts de dégâts/niveau et 1 éclair secondaire/niveau.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Éclair multiple.ashx,http://paizo.com/pathfinderRPG/prd/spells/chainLightning#chain-lightning
lightning-bolt,Éclair,Lightning Bolt,,Electricity,Evocation,,,,,,,,3,,,,3,3,"Verbal, Somatic, Material",24 Squares,ligne de 36 m (24 c) de long,SimpleAction,1d6 points de dégâts d'électricité/niveau.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Éclair.ashx,http://paizo.com/pathfinderRPG/prd/spells/lightningBolt#lightning-bolt
shard-of-chaos,Éclat du chaos,Shard of Chaos,um,Chaotic,Evocation,,,,2,,,,,,,,,,"Verbal, Somatic, DivineFocus",Close,projectile d'énergie chaotique en forme de fléchette,SimpleAction,Blesse et hébète peut-être les créatures Loyales.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Éclat du chaos.ashx,http://paizo.com/pathfinderRPG/prd/ultimateMagic/spells/shardOfChaos.html#_shard-of-chaos
screen,Écran,Screen,,None,Illusion,,,,,,,,,,,,,8,"Verbal, Somatic",Close,1 cube de 9 m (6 c) d’arête/niveau (F),10 Minute,"Empêche de voir dans une zone, même par scrutation.",http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Écran.ashx,http://paizo.com/pathfinderRPG/prd/spells/screen#screen
erase,Effacement,Erase,,None,Transmutation,,,1,,,,,,,,,,1,"Verbal, Somatic",Close,1 parchemin ou 2 pages,SimpleAction,"Efface un texte, même magique.",http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Effacement.ashx,http://paizo.com/pathfinderRPG/prd/spells/erase#erase
coordinated-effort,Efforts coordonnés,Coordinated Effort,apg,None,Divination,,,3,,,3,,,,,,,,"Verbal, Somatic",Close,le lanceur de sorts plus une créature consentante par trois niveaux qui doivent être distantes de moins de 9 m (6 c) les unes des autres,SimpleAction,Accorde un don de travail en équipe dont dispose le personnage.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Efforts coordonnés.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/coordinatedEffort.html#_coordinated-effort
scare,Effroi,Scare,,None,Necromancy,,2,2,,,,,,,,,2,2,"Verbal, Somatic, Material",Medium,"1 créature vivante/3 niveaux, distantes de moins de 9 m (6 c) les unes des autres",SimpleAction,Panique les créatures ayant moins de 6 DV.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Effroi.ashx,http://paizo.com/pathfinderRPG/prd/spells/scare#scare
burst-of-speed,Élan de rapidité,Burst of Speed,uc,None,Transmutation,3,3,,,,3,,3,,3,3,,,Verbal,Personal,lanceur de sorts,SwiftAction,"La vitesse du personnage augmente. Quand il se déplace, il ignore les attaques d’opportunité et peut traverser l’espace occupé par des créatures plus grandes que lui.",http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Élan de rapidité.ashx,http://paizo.com/pathfinderRPG/prd/ultimateCombat/spells/burstOfSpeed.html
repel-wood,Éloignement du bois,Repel Wood,,None,Transmutation,,,,,6,,,,,,,,,"Verbal, Somatic",12 Squares,ligne de 18 m (12 c) de long émanant du jeteur de sorts,SimpleAction,Repousse les objets en bois.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Éloignement du bois.ashx,http://paizo.com/pathfinderRPG/prd/spells/repelWood#repel-wood
repel-metal-or-stone,Éloignement du métal et de la pierre,Repel Metal Or Stone,,Earth,Abjuration,,,,,8,,,,,,,,,"Verbal, Somatic",12 Squares,ligne de 18 m (12 c) de long émanant du jeteur de sorts,SimpleAction,Repousse le métal et la pierre.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Éloignement du métal et de la pierre.ashx,http://paizo.com/pathfinderRPG/prd/spells/repelMetalOrStone#repel-metal-or-stone
command-plants,Empire végétal,Command Plants,,None,Transmutation,,,,,4,,,,,,3,,,Verbal,Close,"jusqu’à 2 DV/niveau de créatures végétales, distantes de moins de 9 m (6 c) les unes des autres",SimpleAction,Influence les actions d'une ou plusieurs créatures végétales.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Empire végétal.ashx,http://paizo.com/pathfinderRPG/prd/spells/commandPlants#command-plants
poison,Empoisonnement,Poison,,Poison,Necromancy,,4,,4,3,,,,,,,4,,"Verbal, Somatic, DivineFocus",Touch,créature vivante touchée,SimpleAction,Le sujet perd 1d3 points de Con/round pendant 6 rounds.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Empoisonnement.ashx,http://paizo.com/pathfinderRPG/prd/spells/poison#poison
imprisonment,Emprisonnement,Imprisonment,,None,Abjuration,,,,,,,,,,,,,9,"Verbal, Somatic",Touch,créature touchée,SimpleAction,Emprisonne la cible au centre de la terre.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Emprisonnement.ashx,http://paizo.com/pathfinderRPG/prd/spells/imprisonment#imprisonment
borrow-fortune,Emprunt de chance,Borrow Fortune,apg,None,Evocation,,,,3,,,,,,,,,,Verbal,Personal,lanceur de sorts,ImmediateAction,(Oracle seulement)  Relance immédiatement un test ou une attaque mais fait pire aux deux suivants.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Emprunt de chance.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/borrowFortune.html#_borrow-fortune
borrow-skill,Emprunt de compétence,Borrow Skill,apg,None,Transmutation,,,1,,,,,,,,,,,Somatic,Touch,créature touchée,SimpleAction,Test de compétence avec le rang de quelqu’un d’autre.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Emprunt de compétence.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/borrowSkill.html#_borrow-skill
fire-of-entanglement,Enchevêtrement flamboyant,Fire of Entanglement,apg,None,Evocation,,,,,,,,,,2,,,,"Verbal, Somatic",spéciale (voir description),une créature,SwiftAction,Le châtiment du mal du personnage enchevêtre également son ennemi.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Enchevêtrement flamboyant.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/fireOfEntanglement.html#_fire-of-entanglement
entangle,Enchevêtrement,Entangle,,None,Transmutation,,,,,1,,,,,,1,,,"Verbal, Somatic, DivineFocus",Long,toute la végétation sur une étendue de 12 m (8 c) de rayon,SimpleAction,La végétation immobilise tout dans un rayon de 12 m.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Enchevêtrement.ashx,http://paizo.com/pathfinderRPG/prd/spells/entangle#entangle
endure-elements-communal,Endurance aux énergies destructives (partagé),"Endure Elements, Communal",uc,None,Abjuration,3,,,2,2,,,,,2,2,,2,"Verbal, Somatic",Touch,créatures touchées,SimpleAction,Comme endurance aux énergies destructives mais la durée d’effet se divise entre les créatures touchées.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Endurance aux énergies destructives (partagé).ashx,http://paizo.com/pathfinderRPG/prd/ultimateCombat/spells/endureElements.html
